Patient_ID	01OV002	01OV007	01OV008	01OV010	01OV013	01OV017	01OV018	01OV019	01OV023	01OV024	01OV026	01OV029	01OV030	01OV033	01OV039	01OV041	01OV045	01OV046	01OV047	01OV049	02OV001	02OV005	02OV006	02OV008	02OV015	02OV022	02OV023	02OV029	02OV032	02OV035	02OV036	02OV040	02OV041	02OV042	02OV044	02OV045	02OV046	04OV001	04OV004	04OV005	04OV008	04OV011	04OV012	04OV013	04OV017	04OV018	04OV021	04OV023	04OV024	04OV027	04OV028	04OV031	04OV033	04OV036	04OV037	04OV039	04OV040	04OV041	04OV044	04OV045	04OV048	04OV049	04OV050	04OV051	04OV053	04OV054	04OV055	04OV057	04OV058	04OV063	11OV002	11OV009	11OV010	13OV003	13OV004	14OV011	14OV029	15OV001	17OV001	17OV002	17OV003	17OV004	17OV005	17OV010	17OV011	17OV012	17OV013	17OV014	17OV015	17OV017	17OV018	17OV019	17OV025	17OV027	17OV028	17OV029	17OV030	17OV033	17OV034	17OV036	17OV039	17OV040	18OV001	20OV005	22OV001	26OV002	26OV008	26OV009	26OV010	26OV011	26OV013	01OV007.N	01OV008.N	01OV010.N	01OV013.N	01OV017.N	01OV019.N	01OV023.N	01OV029.N	01OV039.N	02OV001.N	11OV002.N	11OV010.N	14OV011.N	14OV029.N	15OV001.N	17OV001.N	17OV002.N	17OV003.N	17OV004.N	17OV005.N
Sample_Tumor_Normal	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal
AHSG	0.0	0.0	0.0	0.040941399999999996	0.08122660000000001	0.10620399999999999	0.10643599999999999	0.0	0.0		0.045700300000000006		0.04464		0.0	0.0	0.0229046	0.0	0.0213154	0.0		0.0	0.0	0.06348730000000001	0.275672	0.236006	0.0	0.09119669999999999	0.0	0.0	0.046580199999999995	0.0	0.0	0.059401800000000005	0.0	0.0	0.0445833	0.0366731	0.0	0.0	0.0241215	0.119486	0.0	0.0	0.0	0.0458062	0.228463	0.21171500000000001	0.15895399999999998	0.023861900000000002	0.0	0.0	0.0	0.024099400000000003	0.023079099999999998	0.09624680000000001	0.022699900000000002	0.44296	0.0	0.06178959999999999	0.0885844	0.021422200000000002	0.0	0.0	0.147532	0.0675723	0.333104	0.0481012	0.0	0.0	0.0	0.0246812		0.0	0.0233212	0.0		0.025284599999999997	0.0698552	0.0881245				0.0	0.19664500000000001		0.0	0.6366	0.143468	0.225938	0.0	0.0	0.390732	0.0228751	0.172809	0.0	0.0240673	0.0	0.22522899999999998	0.0	1.9981099999999998	0.0	0.0	0.048105199999999994	0.0	0.0	0.0220851	0.162498	0.0890346	0.0	0.04750530000000001																				
AICDA	0.0	0.0	0.0107671	0.0109655	0.0	0.0113206	0.0228644	0.025203200000000002	0.0		0.012270200000000002		0.0		0.0	0.0	0.024542599999999998	0.0	0.011453200000000002	0.013055		0.011629	0.0	0.0	0.0113871	0.0115572	0.0	0.0	0.0	0.0	0.0	0.037398400000000005	0.0	0.0212445	0.0	0.0	0.0	0.0	0.0114425	0.013297999999999999	0.0	0.010710299999999999	0.0	0.0124095	0.0	0.0	0.0	0.0126036	0.0	0.0	0.0	0.0249062	0.046899800000000005	0.0	0.0	0.012876400000000001	0.0	0.0121045	0.0	0.0	0.0237888	0.0	0.0	0.0	0.052768499999999996	0.024143599999999998	0.0120976	0.0	0.0	0.0361199	0.0	0.0		0.0	0.0	0.0493015		0.0	0.0	0.0236694				0.0575994	0.0131512		0.0	0.0	0.0644063	0.0134691	0.0370223	0.0118736	0.0123402	0.0	0.0115891	0.0133105	0.0	0.0	0.0	0.0369028	0.0121844	0.023052	0.0229735	0.0	0.013576900000000001	0.0	0.0	0.0	0.0	0.0	0.0																				
AIF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0				0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																				
AIFM1	35.123000000000005	39.8832	23.1908	51.8523	25.3946	109.73299999999999	33.6458	55.632	27.5313		32.9083		11.9572		32.876999999999995	38.4823	15.2082	17.3438	23.9424	26.7633		66.0362	20.2931	34.7552	45.3402	39.2934	27.4339	31.758000000000003	34.8412	17.4578	112.48899999999999	24.6118	31.1912	76.301	22.0085	111.398	40.4336	38.0281	21.5053	15.0276	74.0846	15.734000000000002	19.8517	143.437	44.8601	28.3418	41.1325	39.2939	49.7397	49.1534	75.3994	0.0	37.5144	29.0027	28.2357	57.3298	31.5838	33.7333	19.2061	16.8904	38.5728	26.4838	44.7541	58.0881	30.3602	60.2753	26.488000000000003	66.4555	47.8332	26.0941	25.0216	13.5976		13.2735	42.5835	28.21		17.5087	37.0094	74.1517				16.3303	15.2794		21.5225	14.6406	14.3143	10.8937	12.7253	34.9677	0.0	35.533	59.0647	83.2112	25.7875	51.4043	32.6485	17.0496	59.7884	60.5014	7.83615	12.3786	60.1242	8.4994	66.97399999999999	31.5773	57.3532	31.6417	26.8209																				
AIMP2	16.5001	23.7159	28.7569	26.7277	23.4828	0.0	0.0	50.8917	18.8787		16.3524		31.1604		26.4999	11.6227	22.5239	12.228	22.586	0.0		20.8533	31.9716	27.511999999999997	33.2114	22.864	19.7374	0.0	19.9232	41.5704	0.0	26.5194	25.7286	10.6599	0.0	46.6397	0.0	29.5606	17.7142	27.6494	8.087010000000001	0.0	18.1803	32.1346	0.0	15.472000000000001	31.0609	17.347	16.1978	11.3655	22.3677	12.5373	9.12878	0.0	19.0242	41.9246	0.0	27.473000000000003	13.0919	11.3704	27.7925	36.3165	34.0458	0.0	55.7345	31.605999999999998	16.0906	27.6709	16.9582	27.0366	27.78	16.9422		25.0187	15.4275	18.5068		0.0	20.9117	0.0				38.1715	27.7464		14.8041	25.1504	18.5921	0.0	31.4918	28.0667	10.0121	0.0	16.8556	53.9557	15.4702	30.1886	14.5711	0.0	14.155999999999999	17.1075	24.454	21.3757	16.6665	0.0	44.9524	0.0	0.0	15.5028	21.0037																				
AKAP1	5.45505	4.69022	15.5071	8.2489	13.3584	13.3747	8.282630000000001	7.23183	19.3823		10.2394		11.1488		13.2517	14.4614	9.64654	9.17065	5.87372	8.7782		5.89427	7.4101	10.7312	4.2775300000000005	3.7708	5.34112	5.411630000000001	6.527819999999999	15.5442	9.45762	6.28094	5.45054	9.28726	20.2338	11.9127	12.9762	19.6612	15.7532	8.26245	5.0707699999999996	12.7688	8.75785	8.893410000000001	20.4207	18.0827	11.7151	8.234810000000001	5.3158199999999995	9.65467	4.62563	5.5022	6.17879	6.857419999999999	11.6898	6.58246	9.7276	5.38588	21.1359	12.0374	4.55429	5.8990599999999995	9.24594	11.9694	8.12163	4.87484	13.7617	8.077869999999999	19.2474	19.3056	7.109710000000001	8.84025		10.5797	3.22053	5.7032099999999994		6.97125	8.88095	9.08282				10.5222	8.89918		12.3674	9.30565	10.113999999999999	10.0927	9.298969999999999	9.57757	6.27564	7.91568	28.1671	7.82637	15.6554	24.8508	5.38826	4.85986	23.5495	8.45915	6.16979	7.835369999999999	6.54707	12.2583	4.81839	12.6649	4.0744	10.4913	18.1325																				
AKT1	87.83200000000001	58.786	23.8572	97.5323	44.8315	69.7205	64.6293	69.4136	30.2385		46.1436		49.068999999999996		60.1466	95.5235	50.3651	44.1084	58.2327	62.1126		41.9656	58.2822	24.1395	83.404	41.9747	65.3093	41.4571	48.9347	50.031000000000006	28.4474	46.6677	113.45	29.7438	82.8708	45.9853	56.2632	50.923	79.2653	68.90100000000001	51.827	24.5721	52.2642	97.0874	35.1024	29.570999999999998	70.6582	75.1812	51.8487	41.0772	44.2774	74.2765	46.9933	135.678	57.6286	61.5872	38.251	55.5228	164.313	46.5612	47.1775	33.3844	29.8727	36.5272	37.9205	105.94200000000001	57.3421	119.51700000000001	49.4352	23.2538	71.8564	29.1753		31.3123	50.8757	52.8908		40.2877	45.861000000000004	55.2464				26.8053	126.073		40.5543	68.1334	36.3583	41.0816	75.3505	48.386	55.193000000000005	81.9961	21.1157	51.6751	62.4267	53.833999999999996	59.7645	40.0243	75.75	36.0981	48.4227	35.6436	44.9721	45.387	38.8735	38.5265	65.3978	31.2412	33.991																				
AKT2	9.35087	22.820999999999998	25.936	34.7471	23.3123	21.6792	121.186	17.3787	30.4581		0.0		0.0		32.4043	0.0	30.633000000000003	23.6929	34.9263	36.5319		0.0	19.9572	20.5057	17.2146	17.2987	13.991	15.186	28.3041	0.0	15.2807	22.5373	31.0781	12.5654	11.3997	25.5207	18.0219	22.201999999999998	9.22237	101.5	22.7427	25.7253	15.2679	17.592	0.0	43.7571	27.3829	16.4185	17.3982	29.0731	14.4302	18.4452	33.1643	19.8356	8.7444	0.0	22.4665	29.6314	21.9121	18.4202	27.2239	12.6694	19.2044	0.0	86.1232	26.5112	21.7308	8.66877	8.43342	21.0116	37.8208	12.7611		12.7892	22.0101	0.0		21.2037	0.0	21.4054				26.384	20.6252		13.685	0.0	21.9585	6.731039999999999	0.0	0.0	10.4815	16.1806	9.8332	0.0	32.6621	18.9105	9.14879	17.2558	24.055999999999997	17.8423	10.0536	18.9334	0.0	0.0	35.1802	26.244	14.8647	17.2347	0.0																				
AKT3	0.0	4.533180000000001	1.76256	1.09146	2.3157099999999997	8.34038	3.41214	0.927558	3.7111199999999998		3.69015		1.9651299999999998		0.0	4.003369999999999	10.8961	5.20149	6.455369999999999	15.2442		1.17534	4.80963	2.0762	1.86768	1.75675	5.5221599999999995	0.788088	3.8483099999999997	0.0	5.3137099999999995	3.26118	0.769762	5.94723	0.595424	1.88885	0.410422	2.20455	10.5233	4.713019999999999	7.28752	0.0	6.51929	1.96374	0.0	3.65823	7.76168	4.160419999999999	0.0	3.15017	6.580839999999999	2.54989	5.0492099999999995	2.15286	5.60043	4.18278	8.49052	3.99621	8.39007	4.87694	1.44668	4.2569300000000005	0.915653	10.3316	3.22727	0.47826499999999994	3.23202	1.26102	0.95796	14.9622	1.7560099999999998	5.61305		7.497789999999999	2.10488	4.34969		6.51577	2.00942	1.50065				1.042	13.9178		2.85081	5.15045	5.54552	13.0544	10.2188	2.53367	1.7006	3.47951	0.0	4.603940000000001	1.8359599999999998	0.0	2.90746	6.913460000000001	6.74978	8.60297	0.8759969999999999	0.814639	7.20648	18.5708	1.0998	0.0	0.8571040000000001	5.28677	0.964003																				
ALDH3A1	1.76325	1.91908	0.900517	0.0536099	1.29503	5.27249	4.65987	0.45173199999999997	0.037316300000000004		0.100021		4.58902		1.48455	0.036005300000000004	0.902597	0.10943499999999999	1.01379	0.12778499999999998		0.34108099999999997	0.804937	0.297069	0.46094700000000005	0.0937893	5.00537	1.45939	0.102657	10.5092	0.9604229999999999	1.1679899999999999	2.42588	0.17339200000000002	0.374104	0.761536	2.13653	0.241164	1.48105	1.3857700000000002	0.654179	12.1049	0.374694	0.262648	0.5104529999999999	1.5443200000000001	54.0038	0.144119	0.377701	1.8285799999999999	0.125826	0.203146	0.380704	0.380046	1.033	0.522945	1.04546	0.827867	1.06837	0.24927	0.970318	0.206473	2.14702	3.9835	1.16319	2.22402	0.552743	0.0	0.77589	3.0451200000000003	0.453816	0.7353149999999999		3.5335900000000002	0.204129	0.48144499999999996		0.24343499999999998	0.142735	0.135068				0.0	0.0858026		1.54655	0.10638900000000001	1.55498	12.5803	0.128652	0.229919	0.24166700000000002	0.541248	0.471621	1.19689	0.168733	1.52483	0.0985442	1.32074	1.5432700000000001	0.11282400000000001	5.40292	4.50397	0.243682	2.7436	5.01005	3.1006299999999998	0.370665	0.8712479999999999	0.48447700000000005																				
ALK	0.0184254	0.06022430000000001	0.9238850000000001	0.0992569	1.52976	0.98274	0.138209	0.0325253	0.00993549		1.0407899999999999		2.1433400000000002		0.209835	0.0238608	0.351573	0.046320099999999996	1.97642	4.07834		0.130704	0.11073800000000002	3.10122	5.332330000000001	1.47612	0.332122	0.13159	13.0175	0.0202984	0.251276	0.0646087	0.015697899999999997	0.279567	0.00903992	0.156416	0.103333	1.2848600000000001	3.33321	2.1895700000000002	0.539557	6.6414800000000005	0.7105239999999999	1.09061	6.30225	0.148834	3.57157	0.163002	1.47737	0.0	0.0721456	0.541112	0.528482	0.0	0.562501	1.0397	4.13326	0.508367	0.015230700000000002	0.233958	0.11156500000000001	1.3254299999999999	0.494907	0.011618700000000001	0.913143	0.7784310000000001	0.0261144	0.07246960000000001	0.0472008	2.17708	0.130838	6.91511		0.0524702	1.1129799999999999	0.712133		0.0349996	0.50347	0.0204428				0.0	0.0283209		0.0441346	0.666849	5.65782	1.2886799999999998	1.51997	0.150421	0.047944	0.548922	1.09081	0.022973900000000002	0.039206300000000006	0.127076	0.28561	0.218342	0.0	1.07841	0.649666	0.8685430000000001	0.0410206	1.9436	2.87182	14.8574	0.43553000000000003	3.45868	0.0606403																				
AMBRA1	10.8545	5.26503	3.9147300000000005	3.94308	3.81071	7.851789999999999	6.87057	5.39584	4.95798		8.14763		4.53724		8.2667	12.3128	4.06989	6.7624	3.20423	3.8599		4.61883	3.20879	7.78038	0.0	4.952380000000001	5.20029	4.99751	8.19732	4.5871	5.401680000000001	5.240559999999999	1.4151799999999999	2.92837	7.02415	5.41631	3.1217	7.99755	9.63433	3.21203	6.4012	2.5211099999999997	11.4097	5.3777	4.870419999999999	6.62162	10.7908	3.99402	4.83535	7.329	5.81384	6.62483	6.85263	9.5331	4.6925099999999995	7.233410000000001	4.67574	5.83209	0.0	4.96685	3.95296	9.856580000000001	3.93446	7.985810000000001	7.53023	2.49709	5.82065	8.6435	5.454359999999999	9.407630000000001	2.8134799999999998	0.0		5.22311	3.74126	9.13912		498.01	4.605180000000001	4.24644				2.68803	4.56934		4.79056	4.02246	6.620760000000001	4.3606300000000005	4.62742	3.54166	2.66149	4.25445	5.73139	7.25962	6.16038	4.933	2.77995	4.63713	2.79058	4.04674	4.58362	2.41666	7.90123	5.02762	3.7185	4.93199	5.71535	3.88984	5.20614																				
AMFR	25.061	17.3678	12.0969	0.0	16.0621	0.0	12.8834	8.279710000000001	11.6351		11.8412		21.4521		10.3866	12.2821	0.0	0.0	16.7486	10.3868		9.190610000000001	20.1057	27.503	11.8873	13.7053	16.7187	0.0	13.0846	8.41248	8.87825	11.8507	6.987760000000001	6.77521	14.1117	13.4584	12.3	14.2442	11.3871	17.6006	30.775	7.3038300000000005	11.8367	15.0417	9.70048	0.0	10.4282	0.0	16.2067	12.4699	9.0489	10.2434	9.61382	24.8501	11.9367	27.2145	8.87749	0.0	16.2667	16.5466	0.0	24.041	4.05935	25.2431	10.8617	0.0	18.6397	15.155999999999999	9.00361	0.0	7.32005	13.8735		21.656	6.767860000000001	15.9007		14.6078	26.6058	15.4833				30.7796	18.012999999999998		19.6058	17.5619	13.4169	41.1678	10.0652	9.72895	6.17151	7.9442699999999995	14.3493	22.9531	10.6817	8.692730000000001	21.4457	8.997010000000001	24.2927	21.1374	16.238	4.83592	26.9209	14.5974	0.0	10.4817	7.57953	24.3607	15.3991																				
AMOT	8.438310000000001	4.62287	3.9628699999999997	1.46617	1.48268	2.72631	8.649980000000001	2.33785	0.995924		10.3277		9.28154		2.69201	2.1012	0.9233290000000001	6.70746	2.70238	0.7590210000000001		6.43446	7.8799600000000005	7.726310000000001	1.77446	1.8094700000000001	10.2827	6.1174800000000005	1.20302	1.58552	7.20432	2.4649	2.62339	0.895933	6.0932900000000005	4.40624	2.03991	6.8017199999999995	6.2226099999999995	6.30849	10.9284	3.6547099999999997	4.96234	4.38055	4.17477	3.9700300000000004	12.3472	0.603441	6.34537	9.03514	4.315519999999999	20.6585	4.65768	13.2332	13.7256	5.91006	4.64141	8.20983	2.82107	3.1242400000000004	6.76397	9.48498	2.5947	10.3477	2.65254	5.3438	5.50471	2.86259	4.24135	2.72736	2.07938	6.71727		3.73213	0.8997940000000001	4.77992		1.79473	7.396780000000001	2.72057				0.679057	2.74483		6.298109999999999	6.55165	7.478619999999999	20.8156	1.35935	1.07964	2.11647	4.47691	13.4166	32.1037	0.68347	7.52073	4.73931	11.1828	0.9876959999999999	4.86612	5.22288	1.35101	5.381469999999999	12.9507	9.601989999999999	14.9842	4.40262	4.4263900000000005	3.7667800000000002																				
AMOTL2	10.7333	9.23391	10.6068	3.77075	11.7182	15.2338	14.2896	9.53155	5.3834800000000005		26.8594		30.7076		23.5323	26.0033	9.03664	20.8525	16.2078	22.6141		9.838239999999999	11.7228	19.023	13.36	9.595139999999999	12.2069	16.4085	8.9487	7.39827	14.8541	2.34745	5.515	4.55806	12.2578	22.7034	5.011430000000001	24.7586	24.5519	19.2021	19.1324	32.0049	30.1335	9.553889999999999	16.4192	23.3639	16.2458	8.63358	22.0633	17.8176	11.327	14.5265	15.6414	15.6265	17.7321	12.2434	11.0316	9.03251	11.7449	15.4399	15.4741	8.99535	5.867000000000001	8.73177	16.094	13.5661	24.2468	6.21899	33.391999999999996	20.3246	8.318610000000001	17.5356		30.2288	2.21028	14.4127		25.5213	12.6314	5.98304				0.326194	0.0		26.7674	37.113	28.8847	9.12715	7.6328	6.52107	8.58935	18.1696	17.262999999999998	8.31483	6.19704	19.4306	11.5209	34.5506	3.75465	10.0114	13.2478	10.8727	5.61415	9.5806	2.65187	52.0941	4.32913	25.1511	9.328																				
ANAPC11	35.2209	48.0127	42.1735	36.1863	58.1983	0.0	55.2091	60.2523	56.7994		14.1365		24.2065		18.5509	56.227	174.203	26.8623	35.1288	44.0624		15.779000000000002	55.0401	21.8501	23.6049	13.6357	25.3077	68.0527	131.113	92.9285	0.0	46.4369	123.397	40.7876	76.2692	99.9047	62.7117	21.4157	0.0	25.6488	17.6388	39.6148	22.2886	40.5557	34.0001	25.1627	0.0	100.805	67.586	39.5739	30.0547	17.6167	36.3618	41.1036	0.0	123.69	14.1574	49.135	35.7283	22.7609	56.9915	49.4743	52.299	47.4964	59.6284	96.0852	44.7613	51.413000000000004	68.0852	52.4241	118.934	12.5306		60.8331	56.6128	66.3094		23.0069	27.5706	46.4665				0.0	9.66044		33.0818	32.4894	43.9339	0.0	57.4989	24.4142	59.5725	37.811	33.6489	29.1439	138.69	179.01	44.042	22.2681	0.0	27.2882	28.9049	64.5448	33.7615	21.6786	50.0447	0.0	30.3434	26.2781	51.1608																				
ANAPC2	6.6829600000000005	4.29913	4.541869999999999	5.6531199999999995	3.5608699999999995	11.448	11.3551	6.60088	3.17925		7.394139999999999		4.71676		15.3358	12.3132	4.71371	8.05771	4.75732	8.59263		8.635660000000001	3.4986900000000003	2.62143	3.8721699999999997	4.0693	8.06798	3.60163	5.2952	7.10345	4.25326	3.1031400000000002	4.58125	3.5865199999999997	5.9111199999999995	5.159680000000001	2.09931	4.665080000000001	10.2259	4.107469999999999	5.807259999999999	1.40731	8.58168	14.0954	8.0955	5.78648	8.02409	3.99206	4.86402	5.87826	6.47198	6.3824	4.27942	8.9271	6.7989	0.0	4.6683	3.96463	8.75483	5.1865	1.82027	3.6278	3.9611400000000003	11.7579	4.44594	5.185980000000001	6.96218	4.51779	4.9237400000000004	4.6476	5.75345	9.17142		5.38166	5.26837	5.07766		6.03751	4.46585	6.28714				4.71882	10.8248		7.493539999999999	6.1694	11.4549	5.7795	4.2769900000000005	2.88459	4.55301	7.1668899999999995	8.38518	2.9665	6.37135	3.47765	3.12538	7.62069	2.7789200000000003	6.192069999999999	2.62803	3.04392	3.16083	15.5109	7.74374	6.68805	3.9123300000000003	5.7378	2.79175																				
ANKRD13A	25.3019	16.4702	5.98986	23.4961	10.466	21.4487	18.1916	16.9937	18.1238		12.5684		10.8791		11.6811	11.0622	8.91228	15.5171	15.5304	16.8735		14.3286	12.8842	17.1331	11.555	6.822089999999999	6.64739	13.9048	21.1234	25.8155	27.5936	16.0572	10.2971	19.1168	7.568389999999999	17.9765	25.1907	16.4868	16.2476	12.8775	19.2787	31.2944	14.4563	13.4664	13.8499	10.9493	26.5424	14.0036	13.0801	8.986310000000001	14.0018	17.1412	9.24034	20.6144	9.178460000000001	14.728	12.8261	12.8727	27.6923	14.852	30.7909	27.1294	7.032939999999999	10.5462	25.95	9.70226	15.4529	5.71329	15.7377	20.4103	29.7524	16.8228		13.0927	8.6454	18.4186		15.1074	18.933	12.1135				33.2053	9.61309		10.3183	14.6285	12.5932	8.88977	18.6658	19.687	18.2641	11.475	30.2499	8.80925	15.1676	27.7817	12.4924	19.574	21.9814	14.5302	8.597669999999999	11.1892	17.5273	9.446489999999999	18.6162	20.27	10.3064	14.1322	8.669830000000001																				
ANKRD13D	12.9145	7.0259100000000005	13.9514	11.2133	7.687180000000001	9.66865	6.681260000000001	7.86163	10.7675		13.1871		12.2074		16.5744	11.2088	12.1841	12.9817	9.91259	12.7288		14.5039	8.62434	14.0467	11.8091	8.329460000000001	9.93786	13.2405	15.1629	26.8914	5.9673	10.0934	12.0023	5.60706	8.211210000000001	15.8295	6.8543899999999995	14.3716	7.92254	12.6964	7.34463	6.64727	14.7981	24.6575	9.52308	11.1122	11.8196	8.173	9.89959	12.613	8.86428	15.8817	10.1558	9.84255	11.6061	8.16057	23.6022	6.48365	7.94963	10.3717	7.8398	12.4952	6.96495	0.0	7.47036	9.52322	0.0	10.3723	10.8015	11.1753	9.01194	9.5018		7.9118	7.51485	10.1484		9.1955	7.88388	7.63985				7.68792	18.6283		10.9926	5.71433	8.81082	9.854610000000001	10.1054	9.11282	11.5697	11.244000000000002	8.143089999999999	8.82831	12.4946	14.8272	8.32432	15.459000000000001	9.18934	11.1803	6.63497	6.50915	7.349010000000001	9.62733	4.781619999999999	12.3545	7.45905	12.9789	7.330260000000001																				
ANKRD50	2.53225	2.64318	1.98321	1.19519	2.6804	3.78821	4.27564	1.3305	5.535080000000001		2.68892		3.15067		5.61078	6.41371	2.39637	4.6207	3.81055	2.65095		3.5670699999999997	3.34663	2.17485	3.3959099999999998	2.04568	5.4726	1.60277	2.44692	2.88737	3.4235599999999997	2.04568	1.23679	1.2470299999999999	0.708882	3.4479599999999997	0.591234	4.388330000000001	3.22897	3.08648	4.26377	2.79928	3.65233	1.9397	1.5790899999999999	4.74988	4.06175	4.69803	3.93888	5.9553199999999995	5.86468	6.71957	4.63575	4.8045800000000005	4.3426800000000005	4.132569999999999	5.36367	3.61004	3.92602	4.526269999999999	1.3976	2.9353	3.2901599999999998	8.20754	4.72736	2.95935	2.96408	2.42734	3.89681	4.19115	2.51325	11.1281		2.97129	1.74567	6.4528		6.632339999999999	3.03905	4.31414				0.387446	4.36362		4.56285	5.25229	4.36991	3.3686599999999998	3.4048599999999998	1.8398599999999998	4.61798	4.8059199999999995	3.13872	3.22036	0.8503209999999999	3.19455	3.0434400000000004	2.52451	4.01369	4.26125	4.29749	0.966008	2.64376	4.10884	2.10407	3.19104	2.4904900000000003	5.084309999999999	1.77827																				
ANKS4B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04513590000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0115493	0.0	0.0		0.0	0.0	0.0		0.11685699999999999	0.0	0.0227055				0.011051700000000001	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222329	0.0127678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																				
ANLN	15.7568	12.4383	11.2831	25.4222	13.0708	25.6256	47.6976	29.4696	19.7015		16.4191		3.41986		22.0086	5.65925	13.3975	12.7698	13.3762	26.0687		15.8333	19.1559	6.92858	19.621	2.02549	5.8781099999999995	14.3352	9.25426	41.867	15.4826	8.55748	25.4373	15.2626	13.1361	22.9708	13.0357	24.5802	9.82262	5.33249	16.0567	11.453	7.48734	12.922	6.87383	7.87282	12.8596	9.572239999999999	19.5976	6.70477	11.5111	14.7587	12.5761	13.2749	15.8844	22.9901	5.05507	13.5952	11.3948	38.4365	11.942	17.2701	13.5533	24.8392	24.6205	10.7445	22.2001	38.5096	5.82425	6.5620899999999995	50.3017	5.14652		5.2638	16.9309	15.7751		18.1309	16.822	16.0057				6.74637	1.08124		3.69195	29.2229	4.3038	7.86682	19.4966	27.4816	20.3097	9.13868	12.6525	23.6965	3.25802	29.3136	12.0795	18.2873	24.4158	12.4694	5.64304	4.38759	19.4321	18.3091	6.13004	16.0634	18.3388	12.4039	8.1073																				
ANXA1	246.27700000000002	268.473	327.638	368.462	298.567	154.345	198.321	407.939	136.631		272.131		103.60600000000001		258.223	161.519	408.816	294.373	313.966	559.2090000000001		319.78700000000003	325.605	133.562	53.9855	81.1083	312.153	60.4281	384.76099999999997	335.176	336.968	242.5	573.23	118.46	225.722	245.148	443.3	282.751	223.84400000000002	277.064	148.606	239.665	123.274	98.8621	33.7041	159.601	136.69899999999998	438.76800000000003	96.6669	213.31	149.599	79.3288	276.841	506.296	126.226	264.862	255.86599999999999	220.313	95.9785	1166.13	561.2669999999999	623.5840000000001	427.994	384.338	298.212	135.487	149.36	587.684	206.03599999999997	501.78	1379.2	59.4565		754.7760000000001	673.4639999999999	173.215		443.03	180.30200000000002	567.275				22.7546	59.449		879.921	234.387	190.179	217.834	164.64700000000002	103.37100000000001	127.646	211.795	71.9558	266.045	785.8810000000001	146.793	260.813	254.768	504.99800000000005	333.918	147.62	291.381	329.909	53.9914	56.467	130.977	131.315	462.06699999999995	145.797																				
